text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Today's grab 'n' go menu cordially flaunts thrown-together grilled cheese with a side of delicious influenza!,FALSE,0,NA,2019-03-06T11:14:32Z,FALSE,NA,1103252518275112960,NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",evkdailymenu,0,FALSE,FALSE,NA,NA
#marioserpa #clario Mariuccio hai gli occhi gonfi dal sonno. Cazzo hai fatto sti giorni? Influenza? Lavorato duro?… https://t.co/6muRj5cgvx,FALSE,35,NA,2019-03-06T11:13:37Z,TRUE,NA,1103252287718334466,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lalla____70,0,FALSE,FALSE,NA,NA
Neuropsychiatric events in an adult patient with influenza a (H3N2) treated with oseltamivir (Tamiflu): a case repo… https://t.co/8dGyLF4Go4,FALSE,0,NA,2019-03-06T11:13:34Z,TRUE,NA,1103252275084967936,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Correction to: Seasonal dynamics of influenza in Brazil: the latitude effect. https://t.co/5XCUAfTlEE,FALSE,0,NA,2019-03-06T11:13:34Z,FALSE,NA,1103252273847623680,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Impact of demographic disparities in social distancing and vaccination on influenza epidemics in urban and rural re… https://t.co/Ve7Nzsii1s,FALSE,0,NA,2019-03-06T11:13:33Z,TRUE,NA,1103252272413196288,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Cost of Sickness Absenteeism during Seasonal Influenza Outbreaks of Medium Intensity among Health Care Workers. https://t.co/YpJXqZE8y0,FALSE,0,NA,2019-03-06T11:13:33Z,FALSE,NA,1103252270823616512,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Low Temperature and Low UV Indexes Correlated with Peaks of Influenza Virus Activity in Northern Europe during 2010… https://t.co/DrLXBjk8yR,FALSE,0,NA,2019-03-06T11:13:33Z,TRUE,NA,1103252269141655552,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
@ebuka_akara how far? You no go try do Social media INFLUENZA things to help the GoFundMe cause  for your MCM?  He… https://t.co/HAhLjlCRrz,FALSE,0,ebuka_akara,2019-03-06T11:09:34Z,TRUE,NA,1103251267646832640,184119414,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",batundemusic,0,FALSE,FALSE,NA,NA
A Systematic Evaluation of Measures Against Highly Pathogenic Avian Influenza (HPAI) in Indonesia. https://t.co/fh89Zydu2y,FALSE,0,NA,2019-03-06T11:08:34Z,FALSE,NA,1103251015313240064,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Epidemiological Features of Highly Pathogenic Avian Influenza in Cameroon. https://t.co/QYat7uMxA8,FALSE,0,NA,2019-03-06T11:08:33Z,FALSE,NA,1103251014017146881,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Bias of influenza vaccine effectiveness estimates from test-negative studies conducted during an influenza pandemic. https://t.co/y9uoJvPNrv,FALSE,0,NA,2019-03-06T11:08:33Z,FALSE,NA,1103251012465246208,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Hospitalization Is an Underutilized Opportunity to Vaccinate for Influenza. https://t.co/qGXktYIRAS,FALSE,0,NA,2019-03-06T11:08:32Z,FALSE,NA,1103251008795303947,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
"🤨You stay INGSOC there, UK. 

https://t.co/ew4klUrrWV",FALSE,0,NA,2019-03-06T11:08:27Z,FALSE,NA,1103250986959888389,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
U.S. Government Pays Out Millions to Flu Shot Victims Killed or Paralyzed by Influenza Vaccine https://t.co/CD70H6djam,FALSE,0,NA,2019-03-06T11:07:37Z,FALSE,NA,1103250777399799809,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",lindamartinseng,0,FALSE,FALSE,NA,NA
"@GiuliaGrilloM5S                          Vorrei sapere perché, nonostante parecchi quest anno si siano vaccinati,… https://t.co/ztXC2Vg22n",FALSE,0,GiuliaGrilloM5S,2019-03-06T11:06:55Z,TRUE,NA,1103250603629776897,236565724,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maluco72307238,0,FALSE,FALSE,NA,NA
"インフルエンザの影響があった声優一覧&amp;出演見合わせイベント・番組まとめ！【2019年版】
#逢田梨香子
#伊藤彩沙
#上村祐翔
#寿美菜子
#沢城千春
#鈴木みのり
#諏訪部順一
#武田羅梨沙多胡
#寺島拓篤
#南條愛乃… https://t.co/zjoV2A0NuM",FALSE,0,NA,2019-03-06T11:03:23Z,TRUE,NA,1103249711094329344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anichoice_media,0,FALSE,FALSE,NA,NA
Retraction statement: 'Hidden authority study data have come to light: besides narcolepsy the swine influenza vacci… https://t.co/VvT2kqVdff,FALSE,0,NA,2019-03-06T11:03:04Z,TRUE,NA,1103249634003021824,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Community spread and late season increased incidence of oseltamivir-resistant influenza A(H1N1) viruses in Norway 2… https://t.co/i0ctAGdjHz,FALSE,0,NA,2019-03-06T11:03:04Z,TRUE,NA,1103249632656732160,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
Oseltamivir phosphate-Lifting the restriction on its use to treat teenagers with influenza in Japan. https://t.co/tN9Ij5MCL5,FALSE,0,NA,2019-03-06T11:03:04Z,FALSE,NA,1103249631176089600,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
A review of H5Nx avian influenza viruses. https://t.co/fGP4Ed1OzR,FALSE,0,NA,2019-03-06T11:03:03Z,FALSE,NA,1103249627485134848,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FluPapersBot,0,FALSE,FALSE,NA,NA
"- "" Scusi perchè non ha fatto la verifica? ""

- "" Affari miei ""

L'influenza de #IlCollegio sta dilagando.… https://t.co/HMme3MTWfw",FALSE,6,NA,2019-03-06T11:01:32Z,TRUE,NA,1103249247267360768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",D17Fra,0,FALSE,FALSE,NA,NA
Alteration of Intestinal Flora Stimulates Pulmonary microRNAs to Interfere with Host Antiviral Immunity in Influenz… https://t.co/IkbV834Y4l,FALSE,0,NA,2019-03-06T11:00:14Z,TRUE,NA,1103248919516065792,NA,"<a href=""https://twitter.com/Symbiosispapers"" rel=""nofollow"">Symbiosispapers</a>",Symbiosispapers,0,FALSE,FALSE,NA,NA
"And risk for #myocardialinfarction is x6 after a #influenza illness. 

https://t.co/DhEcw5drfZ",FALSE,0,MartinQuirosMD,2019-03-06T10:59:43Z,FALSE,1103247984450510848,1103248791799558145,740806065495920642,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MartinQuirosMD,0,FALSE,FALSE,NA,NA
🤨😒 https://t.co/RVtSVBfVUA,FALSE,1,NA,2019-03-06T10:59:13Z,FALSE,NA,1103248665878163458,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,1,FALSE,FALSE,NA,NA
@GhittiMatt @CarloCalenda Non metto in dubbio che ci sia un'influenza netta del blocco eurasiatico sul nostro paese… https://t.co/N6h0xiNbCd,FALSE,2,GhittiMatt,2019-03-06T10:57:34Z,TRUE,1103247132226699269,1103248247483744256,3080485145,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",La_manina__,0,FALSE,FALSE,NA,NA
"#Porto 24th #infection and #sepsis symposium. 
#Influenza is related with 4 of the diseases with the highest rates… https://t.co/5M0qXYZcpS",FALSE,0,NA,2019-03-06T10:56:31Z,TRUE,NA,1103247984450510848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MartinQuirosMD,1,FALSE,FALSE,NA,NA
You &amp; me both. https://t.co/5KqreOSTSp,FALSE,0,NA,2019-03-06T10:54:34Z,FALSE,NA,1103247494006349826,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
"@xholdmeniall C ie l’estat? 

(Inizio ad avvertire l’influenza di @DavideDanza su Twitter)",FALSE,1,xholdmeniall,2019-03-06T10:51:37Z,FALSE,1103238108089327617,1103246749865598976,787836000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_MartinaHP,0,FALSE,FALSE,NA,NA
"#InfluenzaA, nuovo caso in #Sardegna: giovane ogliastrino ricoverato a #Lanusei https://t.co/EdjQPlXdOc",FALSE,0,NA,2019-03-06T10:44:57Z,FALSE,NA,1103245073465126912,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SardiniaPost,0,FALSE,FALSE,NA,NA
"Malori dei bimbi all’asilo, «colpa dell’influenza» https://t.co/BBaWlpu1pW",FALSE,0,NA,2019-03-06T10:44:30Z,FALSE,NA,1103244961791860736,NA,"<a href=""http://www.varesenews.it/"" rel=""nofollow"">Varese News</a>",varesenews,0,FALSE,FALSE,NA,NA
@DaRealPeejay Influenza?,FALSE,1,DaRealPeejay,2019-03-06T10:44:24Z,FALSE,1103244541920980992,1103244933417197568,266965151,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mattyjmac,0,FALSE,FALSE,NA,NA
#nowplaying Amazonas_tem_62_casos_confirmados_de_Influenza_A_H1N1 by Plantão de Notícias do dia 06 de Março - Digit… https://t.co/Z7CqF7tLXp,FALSE,0,NA,2019-03-06T10:43:53Z,TRUE,NA,1103244806506115073,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Digitalradiotv,0,FALSE,FALSE,NA,NA
DE-DESK —  Weniger Influenza-Erkrankungen in Wien https://t.co/9aLoCqcpIw,FALSE,0,NA,2019-03-06T10:38:03Z,FALSE,NA,1103243337635586050,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",pairsonnalitesD,1,FALSE,FALSE,13.42529297,52.64806285
@Junebagio Take care brother. I'm always here if you need anything.,FALSE,0,Junebagio,2019-03-06T10:36:55Z,FALSE,1103107923125907457,1103243052573954053,189920002,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",El_Influenza,0,FALSE,FALSE,NA,NA
@PalliCaponera Nel mio quartiere già lo fanno.Appena riuscirò a sconfiggere questa maledetta influenza e sarò in gr… https://t.co/Tlwo9BiiyT,FALSE,1,PalliCaponera,2019-03-06T10:33:57Z,TRUE,1103240332802772992,1103242304935129088,368907026,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",may8690,0,FALSE,FALSE,NA,NA
Meler meler cairan hijau dari hidung kirain sy bangsa kree ternyata influenza,FALSE,0,NA,2019-03-06T10:32:23Z,FALSE,NA,1103241912897613824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wambohuhu,0,FALSE,FALSE,NA,NA
Our February newsletter should be reaching you soon in invoices/statements but for those that can't wait(!) here is… https://t.co/jFdlUK0ZeR,FALSE,0,NA,2019-03-06T10:32:02Z,TRUE,NA,1103241822455955456,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",bishoptonequine,0,FALSE,FALSE,NA,NA
"@bennygiardina un’influenza dominante in ragione di partecipazioni particolarmente qualificate o di particolari
vincoli contrattuali.
(fine)",FALSE,0,bennygiardina,2019-03-06T10:28:30Z,FALSE,1103239962613420032,1103240933192187904,74442052,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JohnnieSesamo,0,FALSE,FALSE,NA,NA
"@clorru Matte antibiotico 2 volte nella vita perché non si poteva fare diversamente, si ammala un decimo di altri b… https://t.co/TR61iB1KIL",FALSE,2,clorru,2019-03-06T10:18:32Z,TRUE,1103216217060446208,1103238427263320064,481941250,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GrilloLi,0,FALSE,FALSE,NA,NA
"@SempreSperare Causa influenza,stamani non sono andato...è il primo giorno che manco da Natale...spero domani.🌺",FALSE,2,SempreSperare,2019-03-06T10:15:44Z,FALSE,1103206764353335297,1103237720812503041,959360677197635584,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ferrarisergio4,1,FALSE,FALSE,NA,NA
"High #maternal #vaccine acceptance in an LMIC setting: Lessons from El Salvador
https://t.co/c3cmeferRv #TheCI… https://t.co/7sVVnfLuWO",FALSE,0,NA,2019-03-06T10:14:58Z,TRUE,NA,1103237528247848962,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",warrencomminit,12,FALSE,FALSE,NA,NA
Influenza 😂😂😂😂 https://t.co/XhKZDeOKI7,FALSE,2,NA,2019-03-06T10:14:26Z,FALSE,NA,1103237392197185536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mamsy96,1,FALSE,FALSE,NA,NA
These Researchers Are Using #ArtificialIntelligence to Make a Better Flu Vaccine #Influenza #vaccination… https://t.co/R6OY3X970q,FALSE,1,NA,2019-03-06T10:11:01Z,TRUE,NA,1103236532410961920,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Thomas_Wilckens,0,FALSE,FALSE,NA,NA
"“He generally arrived in London (like the influenza) from the Continent, only he arrived unheralded by the Press; a… https://t.co/fHeMx0cZfT",FALSE,4,NA,2019-03-06T10:09:50Z,TRUE,NA,1103236236586700800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mdhcambridge,0,FALSE,FALSE,NA,NA
Flu can cause serious complications for pregnant women and their unborn children. The free flu jab offers the best… https://t.co/hnloba9jjK,FALSE,1,NA,2019-03-06T10:09:01Z,TRUE,NA,1103236032080703488,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NHSWiltshireCCG,3,FALSE,FALSE,NA,NA
Please - dont let it be Influenza,FALSE,0,NA,2019-03-06T10:09:00Z,FALSE,NA,1103236027756490752,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PyroHunk,0,FALSE,FALSE,NA,NA
"It was influenza B. 
That's terrible.There seems to be no antibody in different kinds of influenza. To be positive… https://t.co/0Nn2LYVWJc",FALSE,11,NA,2019-03-06T10:05:41Z,TRUE,NA,1103235192993378304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jamadakara,0,FALSE,FALSE,NA,NA
@Johnny__Love Con tutti gli antibiotici che hai preso le ragazze Adesso faranno a gara pervenire a curarsi l'influenza da te,FALSE,1,Johnny__Love,2019-03-06T10:05:18Z,FALSE,1103234828894457862,1103235096902017024,637202670,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michelechiscusa,0,FALSE,FALSE,NA,NA
テレビの人になってしまったなあ,FALSE,1,NA,2019-03-06T10:04:59Z,FALSE,NA,1103235016409010176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",influenza_way,0,FALSE,FALSE,NA,NA
“I KnOW YoU WiLl nOT rEtwEET BEcAusE iTs NOt NuDE” too is an influenza. Lmao https://t.co/N4vRgurHFh,FALSE,1,NA,2019-03-06T10:00:39Z,FALSE,NA,1103233924350836737,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HOF_ayomidte,0,FALSE,FALSE,NA,NA
New portal of entry for influenza viruses https://t.co/pqYlFJrRtM,FALSE,0,NA,2019-03-06T09:57:36Z,FALSE,NA,1103233159024594946,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PepeClavijoA,0,FALSE,FALSE,NA,NA
not me developing INFLUENZA at a party n now sitting feeling sorry for myself w a hot water bottle,FALSE,1,NA,2019-03-06T09:53:48Z,FALSE,NA,1103232200110231553,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",msaIyssa,0,FALSE,FALSE,NA,NA
@BigRedSepulveda @RandallG82 @NBCNews @NBCNewsHealth My friend's otherwise healthy dad got the flu and then died wi… https://t.co/tdQ5rXwmFt,FALSE,0,BigRedSepulveda,2019-03-06T09:52:59Z,TRUE,1102909130400980992,1103231997231521792,790855609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Owl_ofthewoods,0,FALSE,FALSE,NA,NA
@Artichokes4Me Thank you. Apparently Influenza A is going around my workplace 😱 Hopefully just a bad cold,FALSE,0,Artichokes4Me,2019-03-06T09:50:24Z,FALSE,1103040519653883904,1103231346925813761,722576381721206784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vegancrazycook,0,FALSE,FALSE,NA,NA
"Influenza A, nuovo caso in Sardegna: giovane ogliastrino ricoverato a Lanusei https://t.co/5kbMiY7JcD #Sardegna https://t.co/ZNQ8eqwAmK",FALSE,0,NA,2019-03-06T09:50:17Z,FALSE,NA,1103231317595078657,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Sardegna24ore,0,FALSE,FALSE,NA,NA
@sipdatae passami l'influenza,FALSE,1,sipdatae,2019-03-06T09:49:41Z,FALSE,1103227901313458176,1103231165966761985,969555025461641217,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kaeosx,1,FALSE,FALSE,NA,NA
"@dua4_7 Jadi influenza aja, biar menggangu kehidupan orang banyak :)",FALSE,1,dua4_7,2019-03-06T09:49:05Z,FALSE,1103213113371815936,1103231014988472320,1266754686,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",feelkoplo,0,FALSE,FALSE,NA,NA
Genetic Evolution and Molecular Selection of the HE Gene of Influenza C Virus. The study provides useful  informati… https://t.co/FUZLzf4Mbo,FALSE,5,NA,2019-03-06T09:47:55Z,TRUE,NA,1103230718585393152,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VirusesMDPI,2,FALSE,FALSE,NA,NA
Cboe Global Markets : FDA Accepts Genentech's Supplemental NDA for XOFLUZA for the Treatment of Influenza in People… https://t.co/mGExDhjbm2,FALSE,0,NA,2019-03-06T09:47:29Z,TRUE,NA,1103230610322149376,NA,"<a href=""http://test.zonebourse.com"" rel=""nofollow"">Zonebourse Communauté</a>",Market_Screener,0,FALSE,FALSE,NA,NA
Un giovane è ricoverato nell'Ospedale Nostra Signora della Mercede a Lanusei (Nuoro) per un nuovo caso sospetto di… https://t.co/zgXtakVdTU,FALSE,0,NA,2019-03-06T09:45:05Z,TRUE,NA,1103230008775114752,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",cagliaripad,0,FALSE,FALSE,NA,NA
@L777Lobo @LaurenCohan @cassadymcclincy @WalkingDead_AMC @wwwbigbaldhead @mcbridemelissa @ElizabethLudlow… https://t.co/ujgAAWZrdI,FALSE,2,L777Lobo,2019-03-06T09:44:52Z,TRUE,1103130451626151938,1103229951791321088,705738737561395201,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WalkingDead_89,0,FALSE,FALSE,NA,NA
주말에 캡틴마블보러가야지,FALSE,0,NA,2019-03-06T09:41:53Z,FALSE,NA,1103229202050953216,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",influenza_211,0,FALSE,FALSE,NA,NA
@povelaitis Yes I know! I had no time for Twitter but I've influenza and now I had time for my new edit 😊👍,FALSE,0,povelaitis,2019-03-06T09:40:54Z,FALSE,1103060845356044293,1103228956738813952,2314538636,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WalkingDead_89,0,FALSE,FALSE,NA,NA
"Influenza H1N1: nuovo caso in Sardegna

Un giovane ogliastrino dopo aver trascorso diversi giorni in Rianimazione i… https://t.co/anmmTUQa2g",FALSE,0,NA,2019-03-06T09:39:25Z,TRUE,NA,1103228582791401472,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Sardegna_Live,0,FALSE,FALSE,NA,NA
"Sul numero del 2018 (30) del bollettino ""Monferrato Arte e Storia"" è pubblicato un mio contributo su Giuseppe Verdi… https://t.co/pkppOrPsNX",FALSE,5,NA,2019-03-06T09:36:54Z,TRUE,NA,1103227948600098816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mattiaross1,0,FALSE,FALSE,NA,NA
@kaeosx te lo do io che sto una chiavica con l'influenza,FALSE,1,kaeosx,2019-03-06T09:36:43Z,FALSE,1103227118203400193,1103227901313458176,1004443489151614976,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sipdatae,0,FALSE,FALSE,NA,NA
